transaction_id,customer_id,customer_name,email,phone,address,date_of_birth,card_number,transaction_amount,transaction_date,store_channel,_dq_null_flag,_ingested_at,_source_system,_batch_id
TXN000843,CUST0129,Dayamai Manne,boraomkaar@example.com,914061447024,"133, Buch Road, Gwalior 406716",2005-07-31,2607225008018349,868.05,2026-03-15,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000844,CUST0152,Nidhi Narayanan,mitaljyoti@example.org,919872233493,"87, Divan Path, Chapra-081974",1977-01-01,2249803556927550,13280.57,2026-05-10,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000845,CUST0044,Chaaya Handa,jacobdhar@example.com,8152390753,"H.No. 04, Nath Nagar, Aizawl-030007",1975-04-02,5232190689876793,4058.47,2026-05-13,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000846,CUST0145,Patrick Saxena,rzachariah@example.net,7271139188,"H.No. 62, Devan Chowk, Deoghar 628523",1969-04-13,2717357235984170,526.94,2026-04-15,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000847,CUST0008,Udant Lalla,mmuni@example.com,915445316486,"H.No. 464, Mohanty Zila, Machilipatnam-241929",1965-10-19,2720183151568739,1585.35,2026-06-14,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000848,CUST0012,Harini Sodhi,ravalojasvi@example.net,8462637222,"H.No. 05, Mital, Rajkot-175042",1966-05-29,2602203703894095,1272.62,2026-08-07,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000849,CUST0167,Anusha Bobal,davenathaniel@example.com,8783095844,"H.No. 409, Bhandari Path, Phusro 646458",1977-10-04,5378439321103742,178.27,2026-08-06,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000850,CUST0147,Yashoda Nanda,ddugar@example.net,6047074746,"606, Solanki, Nellore 091292",2000-08-22,2256514826787670,14342.45,2026-07-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000851,CUST0159,Jasmit Bakshi,bhatyamini@example.com,917798317531,"79/18, Manda Marg, Serampore-153240",1998-07-04,2225014075858957,12353.03,2026-04-12,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000852,CUST0128,Tanmayi Barman,tchander@example.com,910455887635,"H.No. 34, Ravel Chowk, Mysore 938423",1972-06-29,2253827099206076,530.33,2026-06-30,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000853,CUST0165,Azaan Varughese,shravyamitra@example.com,1551972465,"H.No. 437, Sharma Zila, Kharagpur-526012",1959-11-21,2244972409783190,1422.55,2026-02-24,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000854,CUST0124,Ekanta Sant,saumya73@example.net,917164913546,"H.No. 80, Kunda Chowk, Durg-904069",2003-07-19,2222971398516500,1863.94,2026-05-26,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000855,CUST0176,Yashvi Chana,tarak27@example.org,9417632598,"224, Buch Zila, Medininagar 260443",2004-02-16,5435170640791286,3600.15,2026-05-04,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000856,CUST0077,Aahana Varughese,binakota@example.net,2209703704,"54/913, Bal Chowk, Mangalore-284417",1963-12-09,2249842072482740,108.22,2026-07-24,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000857,CUST0019,Nikita Master,anigam@example.org,913847487091,"67/595, Bains Chowk, Aurangabad 368095",1977-10-11,2255608194061832,2838.74,2026-03-16,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000858,CUST0041,Saumya Sharma,boasewarda@example.org,552258999,"H.No. 531, Saraf Path, Bellary-822942",1965-01-26,2706701671206692,994.13,2026-07-04,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000859,CUST0107,Eta Swaminathan,jack92@example.com,6319195366,"66, Pradhan Marg, Chittoor-432039",1980-07-22,2720098206675497,709.59,2026-06-06,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000860,CUST0119,Nikita Tailor,warhi98@example.net,8118992226,"12/24, Kannan Road, Jammu-224630",2002-11-29,5112028538742763,9066.82,2026-05-25,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000861,CUST0088,Nakul Dasgupta,csoman@example.com,6483341574,"30/836, Lalla Zila, Indore-574989",1981-07-28,2720729546136895,165.19,2026-03-09,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000862,CUST0081,Qushi Kala,agarwalsamaksh@example.net,1031862060,"H.No. 74, Parmar Marg, Kanpur 478078",2002-10-15,2720344422876497,145.89,2026-06-24,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000863,CUST0089,Tara Bir,klalla@example.com,918814190235,"H.No. 05, Peri Marg, Akola-176683",1996-06-08,2221343052738070,1249.1,2026-03-16,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000864,CUST0034,Isaac Mukherjee,anika06@example.com,914073249210,"12/829, Varma Circle, Orai 051463",1990-03-17,2648424216033361,4985.79,2026-04-02,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000865,CUST0132,Bhavini Randhawa,pushti15@example.org,3788353502,"H.No. 119, Grover Zila, Asansol 506088",2001-11-01,2269297703651327,15459.12,2026-07-15,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000866,CUST0082,Urishilla Batta,girikbuch@example.net,917795907625,"49/41, Parmar Marg, Berhampore 301474",1993-06-30,2538471768255176,642.08,2026-03-22,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000867,CUST0120,Lohit Kala,zaid37@example.org,4669583880,"H.No. 550, Pai Ganj, Saharanpur 876372",1974-01-11,2586452394255278,2703.91,2026-05-26,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000868,CUST0069,Azad Ramakrishnan,tsandal@example.com,914580704974,"H.No. 676, Kulkarni Zila, Tiruvottiyur 478629",1977-09-14,5283357668342687,891.39,2026-06-02,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000869,CUST0064,Leela Magar,shankerayaan@example.net,916954051388,"H.No. 232, Iyer Path, Saharsa-473520",1979-12-18,2270580613261577,1778.3,2026-07-23,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000870,CUST0025,Dayamai Ravel,tanmayimane@example.com,913992959958,"052, Chawla Street, Chandrapur-949558",1988-07-11,2272821851899753,2656.1,2026-03-02,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000871,CUST0075,Chakrika Mittal,morarmadhavi@example.org,3017732058,"87/478, Ramaswamy Road, Noida 731550",1993-12-28,2386347098408367,17471.71,2026-04-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000872,CUST0158,Zansi Khalsa,kamala99@example.org,7888040151,"29/830, Deshpande Path, Bihar Sharif 809429",2004-06-07,5408769301284912,1044.11,2026-04-05,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000873,CUST0064,Leela Magar,shankerayaan@example.net,916954051388,"H.No. 232, Iyer Path, Saharsa-473520",1979-12-18,2709998772719717,2924.9,2026-08-10,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000874,CUST0084,Nitara Vig,lallajai@example.org,913049331522,"H.No. 469, Subramanian Chowk, Barasat-097640",1970-10-26,2720176137017912,296.56,2026-07-28,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000875,CUST0049,Netra Gour,palladavid@example.com,912515101554,"H.No. 382, Ben Path, New Delhi 046736",1965-02-27,2260566519508239,1548.3,2026-05-13,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000876,CUST0128,Tanmayi Barman,tchander@example.com,910455887635,"H.No. 34, Ravel Chowk, Mysore 938423",1972-06-29,5217979841269205,1860.59,2026-04-21,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000877,CUST0128,Tanmayi Barman,tchander@example.com,910455887635,"H.No. 34, Ravel Chowk, Mysore 938423",1972-06-29,5581837434732740,278.9,2026-04-06,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000878,CUST0128,Tanmayi Barman,tchander@example.com,910455887635,"H.No. 34, Ravel Chowk, Mysore 938423",1972-06-29,2298197467678620,18626.33,2026-07-18,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000879,CUST0024,Rudra Handa,irarana@example.net,2446616770,"636, Jani Road, Raipur-693937",1995-12-01,2270215595922520,13294.03,2026-04-18,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000880,CUST0130,Samuel Bath,desainathaniel@example.org,9818472762,"H.No. 405, Borde Nagar, Ichalkaranji 097568",1958-01-19,2709716663935311,570.01,2026-06-06,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000881,CUST0062,Patrick Wali,priya39@example.net,3674335304,"H.No. 097, Sawhney Marg, Amaravati-644395",1973-05-09,2272305096427158,4376.58,2026-02-15,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000882,CUST0150,Vanya Bhakta,epall@example.org,911424714068,"553, Ahluwalia, Anantapur-312017",2005-05-04,2408860541474061,513.34,2026-04-03,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000883,CUST0013,Rachana Bhat,balveer20@example.com,917541157451,"52, Dasgupta Street, Sasaram 475131",1977-08-13,2282868723764333,358.12,2026-04-19,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000884,CUST0073,Ekta Mitra,anushamitra@example.com,7400080896,"65/285, Pathak Nagar, Mangalore 300710",1960-11-17,2366628405960529,2903.6,2026-06-05,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000885,CUST0153,Jairaj Ramanathan,harrison29@example.org,7686617991,"H.No. 720, Ben Zila, Ballia 984360",1976-01-18,5519725096241679,2577.51,2026-04-07,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000886,CUST0074,Bhavini Anand,chandranbalhaar@example.org,6600725503,"77, Dayal Zila, Pudukkottai 232922",1986-04-20,2340887089780444,4139.28,2026-04-17,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000887,CUST0028,Jai Saraf,panchalchasmum@example.com,9596719024,"17/27, More Chowk, Pudukkottai 272929",1977-04-26,2221323473209141,21240.73,2026-05-11,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000888,CUST0035,Pahal Basak,balanodika@example.org,4947889608,"23/919, Mannan Circle, Ajmer 197668",1988-11-09,2298703802328977,2261.31,2026-07-19,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000889,CUST0094,Urishilla Sami,ektaperi@example.org,914459496015,"371, Chana, Chapra 283951",2003-09-18,2718257126217756,2749.97,2026-08-02,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000890,CUST0094,Urishilla Sami,ektaperi@example.org,914459496015,"371, Chana, Chapra 283951",2003-09-18,5567226351783621,847.99,2026-06-03,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000891,CUST0103,Rachita Ravel,osur@example.com,8206940028,"H.No. 048, Sagar Road, Pudukkottai-982337",1992-07-09,2678984575027489,905.77,2026-04-11,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000892,CUST0146,Unni Balasubramanian,kamdarnicholas@example.org,912234977459,"H.No. 666, Suresh Zila, Visakhapatnam-195727",1969-07-09,5322103615012392,3548.17,2026-04-20,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000893,CUST0093,Aadi Kant,qrege@example.com,3023935819,"29, Thakkar Nagar, Shimla 380176",1970-05-30,2269539397568261,4579.58,2026-03-14,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000894,CUST0019,Nikita Master,anigam@example.org,913847487091,"67/595, Bains Chowk, Aurangabad 368095",1977-10-11,5370562136912722,3455.12,2026-02-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000895,CUST0130,Samuel Bath,desainathaniel@example.org,9818472762,"H.No. 405, Borde Nagar, Ichalkaranji 097568",1958-01-19,5421941062022475,541.97,2026-08-02,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000896,CUST0141,Nimrat Sanghvi,shafaraj@example.com,9432073231,"H.No. 48, Sandal Street, Mehsana 281248",1965-09-07,2291072236178185,749.82,2026-05-09,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000897,CUST0160,Saumya Apte,ramanudant@example.org,913616182151,"372, Kalita Zila, Narasaraopet-682474",1968-11-09,2242952958399467,3720.23,2026-04-27,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000898,CUST0033,Nihal Prabhakar,phora@example.net,5300616156,"51/42, Banerjee Path, Bhubaneswar 359546",1966-09-05,2418167900105189,130.47,2026-06-07,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000899,CUST0101,Guneet Mann,ijaya58@example.org,8444137335,"43, Sinha Ganj, Sambhal-909428",1995-11-16,2654100278478071,1288.27,2026-05-01,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000900,CUST0087,Adya Chakrabarti,dateekani@example.org,6322946418,"24/25, Raghavan Chowk, Gandhidham-301064",1980-02-16,2680347724241839,61.49,2026-05-24,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000901,CUST0037,Baljiwan Lad,jeremiah48@example.com,910385821986,"H.No. 71, Nayak Marg, Dindigul-630004",1961-11-24,5238314012757496,17537.9,2026-03-06,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000902,CUST0155,Lavanya Grewal,fradosinha@example.net,4324726049,"95, Nadig Street, Sangli-Miraj & Kupwad 316176",1993-10-18,2236464656441789,2185.85,2026-05-08,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000903,CUST0129,Dayamai Manne,boraomkaar@example.com,914061447024,"133, Buch Road, Gwalior 406716",2005-07-31,2281823658668554,4097.84,2026-07-10,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000904,CUST0012,Harini Sodhi,ravalojasvi@example.net,8462637222,"H.No. 05, Mital, Rajkot-175042",1966-05-29,2290719484067459,1740.6,2026-06-15,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000905,CUST0036,Ayushman Dara,siddharth45@example.org,1148944160,"H.No. 121, Saxena Path, Chennai-309608",1981-09-24,2385638579794726,143.38,2026-02-21,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000906,CUST0122,Kritika Kunda,kantmason@example.org,911430893051,"H.No. 86, Gulati Chowk, Madurai 624931",1967-07-19,2274462432205091,4056.73,2026-06-15,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000907,CUST0039,Anirudh Kibe,mohantylogan@example.com,912762642514,"H.No. 36, Nigam Ganj, Etawah-571776",1969-03-14,2225727465642406,69.88,2026-02-13,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000908,CUST0084,Nitara Vig,lallajai@example.org,913049331522,"H.No. 469, Subramanian Chowk, Barasat-097640",1970-10-26,2424147821984070,968.5,2026-05-03,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000909,CUST0042,Omya Grover,abhimanyu84@example.org,4734288665,"81, Ratta Zila, Tadipatri-448557",1984-04-20,2289986543236846,779.99,2026-03-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000910,CUST0158,Zansi Khalsa,kamala99@example.org,7888040151,"29/830, Deshpande Path, Bihar Sharif 809429",2004-06-07,5442585264720025,2527.38,2026-06-01,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000911,CUST0152,Nidhi Narayanan,mitaljyoti@example.org,919872233493,"87, Divan Path, Chapra-081974",1977-01-01,2249134027634777,165.2,2026-06-22,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000912,CUST0130,Samuel Bath,desainathaniel@example.org,9818472762,"H.No. 405, Borde Nagar, Ichalkaranji 097568",1958-01-19,2226441437878952,4097.76,2026-04-12,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000913,CUST0145,Patrick Saxena,rzachariah@example.net,7271139188,"H.No. 62, Devan Chowk, Deoghar 628523",1969-04-13,5175752331358022,3120.68,2026-07-27,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000914,CUST0122,Kritika Kunda,kantmason@example.org,911430893051,"H.No. 86, Gulati Chowk, Madurai 624931",1967-07-19,2277796741792829,969.1,2026-05-04,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000915,CUST0095,Darsh Rout,chokshiqadim@example.net,6833155208,"09/55, Wadhwa Circle, Ludhiana-002438",2002-04-11,2704620619717564,2171.0,2026-05-18,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000916,CUST0173,Jagrati Purohit,muttiaryan@example.com,7044021975,"H.No. 05, Sehgal Ganj, Proddatur 739407",1960-10-26,2236819942212577,15232.39,2026-03-17,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000917,CUST0107,Eta Swaminathan,jack92@example.com,6319195366,"66, Pradhan Marg, Chittoor-432039",1980-07-22,5591703536920914,3991.54,2026-07-21,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000918,CUST0177,Shravya Sagar,udantsama@example.net,918363910174,"09/002, Varty Chowk, Bellary-197098",1979-05-09,2424409290915971,16160.48,2026-06-16,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000919,CUST0153,Jairaj Ramanathan,harrison29@example.org,7686617991,"H.No. 720, Ben Zila, Ballia 984360",1976-01-18,2257734978789758,371.02,2026-04-21,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000920,CUST0068,Yauvani Chand,zmerchant@example.com,915193179610,"209, More Zila, Anantapuram 766010",1982-03-21,2717307438772534,8819.24,2026-08-06,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000921,CUST0014,Mason Comar,andrewtank@example.org,913392865349,"H.No. 77, Babu Street, Amritsar-666053",1978-11-15,2283595085984410,2727.88,2026-04-09,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000922,CUST0044,Chaaya Handa,jacobdhar@example.com,8152390753,"H.No. 04, Nath Nagar, Aizawl-030007",1975-04-02,2286276586605633,3451.15,2026-07-13,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000923,CUST0038,Girindra Dhillon,saanviswamy@example.net,5201491862,"25/91, Mander Street, Allahabad 336164",1999-03-21,2415398989116846,9092.54,2026-04-13,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000924,CUST0009,Upma Dewan,parthbanik@example.com,4420346905,"H.No. 887, Mukhopadhyay Road, Bharatpur-951092",1995-11-08,5276703853852866,237.4,2026-05-07,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000925,CUST0049,Netra Gour,palladavid@example.com,912515101554,"H.No. 382, Ben Path, New Delhi 046736",1965-02-27,5314739959557953,15979.14,2026-05-23,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
